Date_Sampled,Sample_No,Sample_Point,Zone,Result,Units
2017-11-22T13:00:00Z,5386191,095H03,Paethsmouth,0.3,NTU
2018-03-28T13:00:00Z,5491408,095H06,Paethsmouth,0.05,NTU
2017-12-06T13:00:00Z,5386721,095H09,Paethsmouth,0.1,NTU
2018-01-04T13:00:00Z,5457152,095H07,Paethsmouth,0.3,NTU
2018-04-11T14:00:00Z,5614514,095H22,Paethsmouth,4.247088911011815,NTU
2018-03-15T13:00:00Z,5577975,095H19,Paethsmouth,0.05,NTU
2018-01-10T13:00:00Z,5457419,095H10,Paethsmouth,0.1,NTU
2018-09-05T14:00:00Z,5765944,095H14,Paethsmouth,0.2,NTU
2018-06-14T14:00:00Z,5582218,095H20,Paethsmouth,0.1,NTU
2018-04-26T14:00:00Z,5580794,095H14,Paethsmouth,0.1,NTU
2018-07-18T14:00:00Z,5690906,095H24,Paethsmouth,0.2,NTU
2018-05-17T14:00:00Z,5581463,095H07,Paethsmouth,4.485101871658117,NTU
2018-09-12T14:00:00Z,5766226,095H16,Paethsmouth,0.3,NTU
2018-08-22T14:00:00Z,5735233,095H03,Paethsmouth,0.2,NTU
2018-09-26T14:00:00Z,5766737,095H07,Paethsmouth,0.3,NTU
2018-11-01T13:00:00Z,5799164,095H08,Paethsmouth,0.1,NTU
2018-08-29T14:00:00Z,5737426,095H09,Paethsmouth,0.2,NTU
2018-02-28T13:00:00Z,5566186,095H11,Paethsmouth,0.05,NTU
2018-08-08T14:00:00Z,5734754,095H06,Paethsmouth,0.3,NTU
2018-08-01T14:00:00Z,5734529,095H05,Paethsmouth,0.2,NTU
2018-05-02T14:00:00Z,5580981,095H18,Paethsmouth,0.3,NTU
2018-07-11T14:00:00Z,5690616,095H23,Paethsmouth,5.505415728781372,NTU
2018-09-20T14:00:00Z,5766520,095H12,Paethsmouth,0.3,NTU
2019-01-03T13:00:00Z,5923104,095H08,Paethsmouth,0.1,NTU
2018-12-19T13:00:00Z,5889902,095H20,Paethsmouth,0.3,NTU
2019-01-09T13:00:00Z,5923399,095H13,Paethsmouth,0.2,NTU
2017-09-27T14:00:00Z,5282883,095H13,Paethsmouth,0.1,NTU
2017-09-06T14:00:00Z,5281990,095H06,Paethsmouth,0.1,NTU
2018-05-23T14:00:00Z,5581650,095H10,Paethsmouth,0.05,NTU
2018-06-20T14:00:00Z,5594860,095H03,Paethsmouth,0.3,NTU
2018-07-25T14:00:00Z,5691239,095H19,Paethsmouth,0.2,NTU
2018-04-18T14:00:00Z,5580557,095H08,Paethsmouth,0.05,NTU
2018-05-30T14:00:00Z,5581814,095H06,Paethsmouth,0.1,NTU
2018-10-10T13:00:00Z,5798308,095H06,Paethsmouth,0.2,NTU
2018-07-04T14:00:00Z,5690307,095H15,Paethsmouth,0.1,NTU
2018-11-21T13:00:00Z,5847984,095H12,Paethsmouth,0.1,NTU
2017-08-30T14:00:00Z,5281732,095H05,Paethsmouth,4.324744901619852,NTU
2018-11-28T13:00:00Z,5848222,095H07,Paethsmouth,0.2,NTU
2018-12-05T13:00:00Z,5889203,095H05,Paethsmouth,0.2,NTU
2018-11-07T13:00:00Z,5847283,095H13,Paethsmouth,0.2,NTU
2019-01-16T13:00:00Z,5923664,095J03,Pontybridge,0.2,NTU
2017-11-02T13:00:00Z,5385286,095J11,Pontybridge,0.2,NTU
2017-01-11T13:00:00Z,5019057,095J07,Pontybridge,0.2,NTU
2019-02-20T13:00:00Z,5943524,095J05,Pontybridge,0.2,NTU
2018-08-15T14:00:00Z,5735030,095J02,Pontybridge,5.169298177585006,NTU
2018-03-21T13:00:00Z,5484311,095J01,Pontybridge,0.05,NTU
2019-02-06T13:00:00Z,5942680,095J14,Pontybridge,0.3,NTU
2017-01-18T13:00:00Z,5019395,095J01,Pontybridge,0.3,NTU
2017-02-01T13:00:00Z,5039162,095J08,Pontybridge,0.2,NTU
2019-04-03T13:00:00Z,6025891,095J09,Pontybridge,0.2,NTU
2018-10-03T14:00:00Z,5798014,095J05,Pontybridge,0.2,NTU
2018-07-18T14:00:00Z,5690912,095J05,Pontybridge,0.2,NTU
2018-07-11T14:00:00Z,5690617,095J04,Pontybridge,0.1,NTU
2018-10-17T13:00:00Z,5798594,095J01,Pontybridge,4.508482682984322,NTU
2017-12-21T13:00:00Z,5387335,095J05,Pontybridge,0.2,NTU
2017-06-28T14:00:00Z,5264598,095J12,Pontybridge,0.05,NTU
2019-05-01T14:00:00Z,6075237,095J06,Pontybridge,0.1,NTU
2019-05-15T14:00:00Z,6075670,095J01,Pontybridge,0.1,NTU
2019-06-05T14:00:00Z,6092364,095J03,Pontybridge,0.1,NTU
2018-12-12T13:00:00Z,5889547,095J15,Pontybridge,4.662651464343071,NTU
2018-11-21T13:00:00Z,5847987,095J13,Pontybridge,0.1,NTU
2017-06-08T14:00:00Z,5198494,095J11,Pontybridge,0.2,NTU
2017-05-17T14:00:00Z,5173191,095J04,Pontybridge,0.1,NTU
2019-03-20T13:00:00Z,5988004,095J12,Pontybridge,0.1,NTU
2017-02-08T13:00:00Z,5039775,095J12,Pontybridge,0.2,NTU
2017-02-15T13:00:00Z,5040067,095J09,Pontybridge,4.2800630405545235,NTU
2017-08-23T14:00:00Z,5281567,095J02,Pontybridge,0.1,NTU
2017-08-10T14:00:00Z,5281075,095J07,Pontybridge,0.1,NTU
2017-08-02T14:00:00Z,5280845,095J05,Pontybridge,0.05,NTU
2018-12-23T13:00:00Z,5890155,095J01,Pontybridge,0.2,NTU
2018-06-06T14:00:00Z,5581984,095J02,Pontybridge,0.1,NTU
2019-04-22T14:00:00Z,6027023,095J05,Pontybridge,0.3,NTU
2019-02-13T13:00:00Z,5943203,095J10,Pontybridge,0.1,NTU
2019-03-14T13:00:00Z,5987684,095J02,Pontybridge,0.1,NTU
2018-11-14T13:00:00Z,5847700,095J08,Pontybridge,0.1,NTU
2017-03-29T13:00:00Z,5093734,095J01,Pontybridge,0.2,NTU
2017-01-04T13:00:00Z,5018699,095J06,Pontybridge,0.2,NTU
2019-05-22T14:00:00Z,6075913,095J11,Pontybridge,0.2,NTU
2019-05-29T14:00:00Z,6076066,095J12,Pontybridge,0.2,NTU
2019-01-31T13:00:00Z,5924137,095J13,Pontybridge,0.2,NTU
2019-04-17T14:00:00Z,6026733,095J04,Pontybridge,0.3,NTU
2019-03-06T13:00:00Z,5987394,095J07,Pontybridge,0.3,NTU
2017-03-22T13:00:00Z,5093492,095J11,Pontybridge,0.3,NTU
2017-07-13T14:00:00Z,5283661,095J10,Pontybridge,0.05,NTU
2019-04-10T14:00:00Z,6026337,095J14,Pontybridge,0.2,NTU
2019-03-27T13:00:00Z,5988255,095J08,Pontybridge,0.2,NTU
2019-05-08T14:00:00Z,6075399,095J15,Pontybridge,0.1,NTU
2017-06-15T14:00:00Z,5198746,095J02,Pontybridge,0.2,NTU
2017-03-01T13:00:00Z,5092726,095J15,Pontybridge,0.2,NTU
2019-02-27T13:00:00Z,5943762,095J15,Pontybridge,0.2,NTU
2017-05-10T14:00:00Z,5172952,095J14,Pontybridge,0.2,NTU
2017-03-08T13:00:00Z,5092991,095J04,Pontybridge,0.2,NTU
2017-04-12T14:00:00Z,5132133,095J03,Pontybridge,0.1,NTU
2017-08-16T14:00:00Z,5281354,095J11,Pontybridge,0.1,NTU
2017-11-15T13:00:00Z,5385873,095J08,Pontybridge,4.355267483741045,NTU
2017-11-08T13:00:00Z,5385563,095J03,Pontybridge,0.1,NTU
2018-03-07T13:00:00Z,5462789,095J05,Pontybridge,4.0530393132939935,NTU
2018-01-24T13:00:00Z,5457921,095J03,Pontybridge,0.05,NTU
2017-10-25T13:00:00Z,5344541,095J01,Pontybridge,0.1,NTU
2018-01-18T13:00:00Z,5457679,095J11,Pontybridge,0.1,NTU
2017-04-27T14:00:00Z,5132791,095J09,Pontybridge,0.1,NTU
2018-01-31T13:00:00Z,5459501,095J08,Pontybridge,0.1,NTU
2017-12-13T13:00:00Z,5387019,095J15,Pontybridge,0.1,NTU
2017-12-06T13:00:00Z,5386736,095J10,Pontybridge,4.104446402285248,NTU
2018-02-07T13:00:00Z,5459777,095J09,Pontybridge,0.1,NTU
2017-07-05T14:00:00Z,5251764,095J13,Pontybridge,0.05,NTU
2017-02-22T13:00:00Z,5040325,095J14,Pontybridge,0.2,NTU
2018-02-15T13:00:00Z,5460032,095J14,Pontybridge,0.1,NTU
2018-03-15T13:00:00Z,5577976,095J06,Pontybridge,0.05,NTU
2017-01-26T13:00:00Z,5019647,095J03,Pontybridge,0.2,NTU
2017-03-16T13:00:00Z,5093255,095J06,Pontybridge,0.3,NTU
2017-06-22T14:00:00Z,5199006,095J08,Pontybridge,0.05,NTU
2017-05-03T14:00:00Z,5172078,095J10,Pontybridge,0.1,NTU
2017-05-24T14:00:00Z,5173409,095J06,Pontybridge,0.2,NTU
2017-10-04T13:00:00Z,5343612,095J15,Pontybridge,0.1,NTU
2018-04-11T14:00:00Z,5614504,095J08,Pontybridge,0.2,NTU
2017-12-26T13:00:00Z,5387619,095J06,Pontybridge,0.2,NTU
2017-09-20T14:00:00Z,5282621,095J10,Pontybridge,0.1,NTU
2017-09-13T14:00:00Z,5282342,095J13,Pontybridge,0.1,NTU
2017-04-20T14:00:00Z,5132434,095J13,Pontybridge,0.1,NTU
2018-05-02T14:00:00Z,5580986,095J10,Pontybridge,0.1,NTU
2018-02-21T13:00:00Z,5460298,095J04,Pontybridge,0.3,NTU
2017-04-06T14:00:00Z,5131104,095J02,Pontybridge,0.2,NTU
2017-07-19T14:00:00Z,5252310,095J15,Pontybridge,0.05,NTU
2017-07-26T14:00:00Z,5297954,095J04,Pontybridge,0.05,NTU
2017-06-01T14:00:00Z,5173652,095J07,Pontybridge,0.1,NTU
2017-10-18T13:00:00Z,5344278,095J07,Pontybridge,0.1,NTU
2017-10-11T13:00:00Z,5343977,095J05,Pontybridge,0.1,NTU
2017-11-22T13:00:00Z,5386192,095J09,Pontybridge,0.2,NTU
2017-11-30T13:00:00Z,5386421,095J13,Pontybridge,0.1,NTU
2018-01-04T13:00:00Z,5457154,095J07,Pontybridge,0.2,NTU
2018-04-04T14:00:00Z,5580001,095J12,Pontybridge,0.05,NTU
2018-09-05T14:00:00Z,5765946,095J08,Pontybridge,0.3,NTU
2018-09-20T14:00:00Z,5766523,095J14,Pontybridge,0.3,NTU
2018-08-22T14:00:00Z,5735235,095J12,Pontybridge,0.3,NTU
2018-03-28T13:00:00Z,5605666,095J11,Pontybridge,0.05,NTU
2018-01-10T13:00:00Z,5457420,095J01,Pontybridge,0.1,NTU
2018-05-17T14:00:00Z,5581464,095J06,Pontybridge,0.1,NTU
2018-11-01T13:00:00Z,5799170,095J11,Pontybridge,0.2,NTU
2018-11-28T13:00:00Z,5848225,095J10,Pontybridge,0.2,NTU
2018-05-08T14:00:00Z,5581205,095J15,Pontybridge,0.2,NTU
2018-04-18T14:00:00Z,5580560,095J13,Pontybridge,0.1,NTU
2018-02-28T13:00:00Z,5566187,095J15,Pontybridge,0.1,NTU
2018-10-10T13:00:00Z,5798309,095J06,Pontybridge,0.2,NTU
2018-08-08T14:00:00Z,5734757,095J07,Pontybridge,0.3,NTU
2018-10-24T13:00:00Z,5798927,095J02,Pontybridge,0.2,NTU
2018-08-01T14:00:00Z,5734531,095J06,Pontybridge,0.2,NTU
2019-01-23T13:00:00Z,5923905,095J09,Pontybridge,0.2,NTU
2017-09-27T14:00:00Z,5282884,095J14,Pontybridge,0.1,NTU
2019-01-09T13:00:00Z,5923402,095J11,Pontybridge,0.1,NTU
2018-12-19T13:00:00Z,5889904,095J07,Pontybridge,0.2,NTU
2019-01-03T13:00:00Z,5923106,095J02,Pontybridge,0.2,NTU
2018-11-07T13:00:00Z,5847296,095J12,Pontybridge,0.1,NTU
2017-09-06T14:00:00Z,5281991,095J08,Pontybridge,0.05,NTU
2018-06-14T14:00:00Z,5582222,095J12,Pontybridge,0.1,NTU
2018-04-26T14:00:00Z,5580797,095J14,Pontybridge,4.982412604615092,NTU
2018-09-12T14:00:00Z,5766240,095J09,Pontybridge,0.2,NTU
2018-05-23T14:00:00Z,5581651,095J07,Pontybridge,0.5,NTU
2018-06-20T14:00:00Z,5594868,095J08,Pontybridge,0.2,NTU
2018-06-27T14:00:00Z,5605816,095J09,Pontybridge,0.2,NTU
2018-07-25T14:00:00Z,5691240,095J15,Pontybridge,0.2,NTU
2018-05-30T14:00:00Z,5581815,095J01,Pontybridge,0.1,NTU
2018-09-26T14:00:00Z,5766738,095J04,Pontybridge,0.2,NTU
2018-07-04T14:00:00Z,5690314,095J13,Pontybridge,0.2,NTU
2017-08-30T14:00:00Z,5281733,095J03,Pontybridge,0.3,NTU
2018-12-05T13:00:00Z,5889206,095J04,Pontybridge,0.1,NTU
2018-08-29T14:00:00Z,5737428,095J03,Pontybridge,0.2,NTU
2018-08-15T14:00:00Z,5735036,095N01,Strathmore,0.1,NTU
2017-11-08T13:00:00Z,5385566,095N01,Strathmore,0.2,NTU
2018-07-11T14:00:00Z,5690619,095N01,Strathmore,0.1,NTU
2018-03-21T13:00:00Z,5484313,095N03,Strathmore,0.05,NTU
2019-02-06T13:00:00Z,5942682,095N05,Strathmore,0.2,NTU
2019-05-29T14:00:00Z,6076078,095N05,Strathmore,0.1,NTU
2019-06-05T14:00:00Z,6092373,095N02,Strathmore,0.1,NTU
2019-01-16T13:00:00Z,5923667,095N03,Strathmore,4.173535053618252,NTU
2018-07-18T14:00:00Z,5690914,095N02,Strathmore,0.1,NTU
2018-10-17T13:00:00Z,5798602,095N05,Strathmore,0.2,NTU
2017-12-21T13:00:00Z,5387337,095N04,Strathmore,0.2,NTU
2017-06-28T14:00:00Z,5264603,095N04,Strathmore,0.05,NTU
2019-05-15T14:00:00Z,6075673,095N04,Strathmore,0.05,NTU
2018-12-12T13:00:00Z,5889559,095N03,Strathmore,0.1,NTU
2018-11-21T13:00:00Z,5847990,095N05,Strathmore,0.05,NTU
2017-11-02T13:00:00Z,5385288,095N04,Strathmore,0.1,NTU
2019-02-20T13:00:00Z,5943528,095N03,Strathmore,0.2,NTU
2017-01-18T13:00:00Z,5019398,095N04,Strathmore,0.2,NTU
2017-06-08T14:00:00Z,5198496,095N04,Strathmore,0.1,NTU
2017-01-26T13:00:00Z,5019663,095N03,Strathmore,0.1,NTU
2017-01-11T13:00:00Z,5019068,095N01,Strathmore,0.1,NTU
2019-03-20T13:00:00Z,5988006,095N02,Strathmore,0.8,NTU
2017-02-01T13:00:00Z,5039164,095N01,Strathmore,0.2,NTU
2019-04-10T14:00:00Z,6026339,095N04,Strathmore,0.1,NTU
2017-08-23T14:00:00Z,5281569,095N03,Strathmore,0.1,NTU
2017-08-10T14:00:00Z,5281077,095N03,Strathmore,0.1,NTU
2017-08-02T14:00:00Z,5306616,095N01,Strathmore,0.05,NTU
2017-04-27T14:00:00Z,5132793,095N04,Strathmore,0.1,NTU
2018-10-03T14:00:00Z,5798017,095N03,Strathmore,4.551042470615357,NTU
2018-06-06T14:00:00Z,5581987,095N02,Strathmore,0.2,NTU
2019-05-01T14:00:00Z,6075239,095N02,Strathmore,0.05,NTU
2019-04-22T14:00:00Z,6027025,095N05,Strathmore,0.2,NTU
2019-02-13T13:00:00Z,5943202,095N02,Strathmore,0.3,NTU
2019-02-27T13:00:00Z,5943764,095N01,Strathmore,0.2,NTU
2019-01-23T13:00:00Z,5923916,095N01,Strathmore,0.3,NTU
2018-09-05T14:00:00Z,5765948,095N04,Strathmore,0.2,NTU
2017-03-29T13:00:00Z,5093736,095N02,Strathmore,0.1,NTU
2019-04-03T13:00:00Z,6025901,095N01,Strathmore,5.080892990343273,NTU
2019-05-22T14:00:00Z,6075923,095N01,Strathmore,0.1,NTU
2017-03-01T13:00:00Z,5092728,095N01,Strathmore,0.2,NTU
2017-05-10T14:00:00Z,5172955,095N03,Strathmore,0.1,NTU
2017-04-06T14:00:00Z,5131128,095N03,Strathmore,0.1,NTU
2017-02-08T13:00:00Z,5039778,095N02,Strathmore,0.2,NTU
2019-01-31T13:00:00Z,5924139,095N04,Strathmore,0.1,NTU
2017-02-15T13:00:00Z,5040077,095N04,Strathmore,0.1,NTU
2019-04-17T14:00:00Z,6026742,095N01,Strathmore,0.2,NTU
2019-03-06T13:00:00Z,5987396,095N04,Strathmore,0.1,NTU
2017-01-03T13:00:00Z,5018701,095N03,Strathmore,0.1,NTU
2017-03-22T13:00:00Z,5093494,095N04,Strathmore,0.2,NTU
2017-05-03T14:00:00Z,5172077,095N01,Strathmore,0.1,NTU
2019-03-27T13:00:00Z,5988257,095N03,Strathmore,0.1,NTU
2019-05-08T14:00:00Z,6075401,095N03,Strathmore,0.1,NTU
2017-02-22T13:00:00Z,5040327,095N02,Strathmore,0.2,NTU
2017-03-08T13:00:00Z,5092994,095N03,Strathmore,0.1,NTU
2017-12-28T13:00:00Z,5387621,095N03,Strathmore,0.1,NTU
2017-08-16T14:00:00Z,5281356,095N02,Strathmore,0.2,NTU
2017-11-15T13:00:00Z,5385885,095N03,Strathmore,0.1,NTU
2017-06-15T14:00:00Z,5198749,095N01,Strathmore,0.1,NTU
2017-09-13T14:00:00Z,5282344,095N02,Strathmore,0.1,NTU
2017-10-25T13:00:00Z,5344543,095N03,Strathmore,0.1,NTU
2018-01-18T13:00:00Z,5457682,095N03,Strathmore,0.1,NTU
2018-01-31T13:00:00Z,5459503,095N01,Strathmore,0.05,NTU
2017-12-06T13:00:00Z,5386726,095N02,Strathmore,0.05,NTU
2018-02-07T13:00:00Z,5459792,095N04,Strathmore,0.1,NTU
2017-06-22T14:00:00Z,5199018,095N03,Strathmore,0.05,NTU
2017-10-11T13:00:00Z,5343980,095N03,Strathmore,0.1,NTU
2018-02-14T13:00:00Z,5460037,095N03,Strathmore,0.05,NTU
2017-11-30T13:00:00Z,5386423,095N04,Strathmore,0.05,NTU
2019-03-14T13:00:00Z,5987695,095N05,Strathmore,0.1,NTU
2017-03-16T13:00:00Z,5093258,095N02,Strathmore,0.1,NTU
2017-07-05T14:00:00Z,5272653,095N01,Strathmore,0.1,NTU
2017-05-17T14:00:00Z,5173194,095N04,Strathmore,0.2,NTU
2017-10-04T13:00:00Z,5343614,095N04,Strathmore,0.1,NTU
2017-12-13T13:00:00Z,5387021,095N03,Strathmore,0.05,NTU
2017-07-13T14:00:00Z,5283660,095N02,Strathmore,0.05,NTU
2017-07-19T14:00:00Z,5252312,095N04,Strathmore,0.05,NTU
2017-04-10T14:00:00Z,5132138,095N01,Strathmore,0.2,NTU
2017-09-20T14:00:00Z,5282620,095N01,Strathmore,0.1,NTU
2017-04-20T14:00:00Z,5132436,095N02,Strathmore,0.1,NTU
2018-02-21T13:00:00Z,5460300,095N02,Strathmore,0.2,NTU
2018-03-07T13:00:00Z,5569053,095N04,Strathmore,0.05,NTU
2017-07-26T14:00:00Z,5297959,095N02,Strathmore,0.05,NTU
2017-05-24T14:00:00Z,5173411,095N03,Strathmore,4.1651687528938055,NTU
2017-06-01T14:00:00Z,5173655,095N02,Strathmore,0.2,NTU
2017-10-18T13:00:00Z,5344289,095N02,Strathmore,0.1,NTU
2018-01-24T13:00:00Z,5459280,095N02,Strathmore,0.1,NTU
2017-11-22T13:00:00Z,5386194,095N01,Strathmore,0.1,NTU
2018-05-02T14:00:00Z,5580985,095N04,Strathmore,0.1,NTU
2018-01-04T13:00:00Z,5457156,095N02,Strathmore,0.1,NTU
2018-04-11T14:00:00Z,5614506,095N02,Strathmore,0.05,NTU
2018-04-03T14:00:00Z,5585897,095N04,Strathmore,0.05,NTU
2018-03-28T13:00:00Z,5605673,095N01,Strathmore,0.05,NTU
2018-06-14T14:00:00Z,5582232,095N01,Strathmore,0.1,NTU
2018-08-22T14:00:00Z,5735237,095N02,Strathmore,0.2,NTU
2018-08-29T14:00:00Z,5737430,095N03,Strathmore,0.2,NTU
2018-01-10T13:00:00Z,5457423,095N01,Strathmore,0.1,NTU
2018-05-23T14:00:00Z,5581653,095N01,Strathmore,0.2,NTU
2018-04-26T14:00:00Z,5580799,095N02,Strathmore,0.1,NTU
2018-09-12T14:00:00Z,5766243,095N05,Strathmore,0.2,NTU
2018-10-10T13:00:00Z,5798312,095N04,Strathmore,0.2,NTU
2018-11-01T13:00:00Z,5799173,095N02,Strathmore,0.3,NTU
2018-02-28T13:00:00Z,5566189,095N03,Strathmore,0.05,NTU
2018-05-17T14:00:00Z,5661650,095N04,Strathmore,0.05,NTU
2018-05-30T14:00:00Z,5581817,095N03,Strathmore,0.1,NTU
2018-08-08T14:00:00Z,5734760,095N05,Strathmore,0.2,NTU
2018-08-01T14:00:00Z,5734539,095N04,Strathmore,0.2,NTU
2018-10-24T13:00:00Z,5798929,095N01,Strathmore,0.2,NTU
2018-06-20T14:00:00Z,5594870,095N03,Strathmore,0.3,NTU
2018-07-04T14:00:00Z,5690317,095N05,Strathmore,0.2,NTU
2018-03-15T13:00:00Z,5577978,095N01,Strathmore,0.05,NTU
2018-09-20T14:00:00Z,5766525,095N01,Strathmore,0.2,NTU
2018-09-26T14:00:00Z,5766750,095N02,Strathmore,0.2,NTU
2018-11-14T13:00:00Z,5847703,095N04,Strathmore,0.1,NTU
2018-12-19T13:00:00Z,5889906,095N04,Strathmore,0.1,NTU
2019-01-03T13:00:00Z,5923108,095N01,Strathmore,0.1,NTU
2018-12-23T13:00:00Z,5890157,095N05,Strathmore,0.1,NTU
2019-01-09T13:00:00Z,5923415,095N02,Strathmore,5.192631824873388,NTU
2018-11-07T13:00:00Z,5847298,095N03,Strathmore,0.1,NTU
2017-09-27T14:00:00Z,5282886,095N02,Strathmore,0.1,NTU
2018-05-09T14:00:00Z,5581207,095N03,Strathmore,0.1,NTU
2018-06-27T14:00:00Z,5605818,095N04,Strathmore,0.2,NTU
2018-07-25T14:00:00Z,5691242,095N03,Strathmore,0.2,NTU
2018-04-18T14:00:00Z,5580562,095N01,Strathmore,0.2,NTU
2018-12-05T13:00:00Z,5889209,095N02,Strathmore,0.1,NTU
2017-08-30T14:00:00Z,5281735,095N01,Strathmore,0.1,NTU
2017-09-06T14:00:00Z,5281994,095N04,Strathmore,0.1,NTU
2018-11-28T13:00:00Z,5848224,095N01,Strathmore,0.1,NTU
